autistic,prolific_pid,expression,unique_property,occlusion,set_a_dist_feature,set_a,set_b
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 pentagons,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 large pentagons,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 small green squares and a large pink star,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 large pink circles and a small black star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 triangles,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 green triangles,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 pink circles and 1 blue triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 large blue stars and a small black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 squares,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 green squares,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 small black squares and a large green pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 small black pentagons and a large pink circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 circles,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 small black stars and a blue circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 large pink stars and a green triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 small green stars and a large pink box,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 green stars,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 large triangles,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 small green pentagons and a large black square,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 black triangles and a small blue star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 green circles,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 black circles,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 large blue triangles and a black circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (clinically diagnosed),6033aebb7228c70967a3ab43,2 small blue squares and a green triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two bigger pink pentagons, then one smaller blue triangle",pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two bigger black pentagons, then one smaller pink square",big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two smaller green squares, then one bigger pink star",square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two bigger pink circles, then one smaller black star",big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two smaller pink triangles, then one bigger black square",triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two smaller green triangles, then one bigger pink star","small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two bigger pink circles, then one blue smaller triangle",circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two bigger blue stars, then one smaller black pentagon","big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two bigger blue squares, then one smaller black star",square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two bigger green squares, then one smaller black star","big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two smaller black squares, then one bigger green pentagon",square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two smaller black pentagons, then one bigger pink circle","small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two smaller black circles, then one bigger green square",circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two smaller black stars, then one bigger blue circle",black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two bigger pink stars, then one smaller green triangle",star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two smaller green stars, then one bigger pink square",small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two bigger green stars, then one smaller pink circle",star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two bigger green triangles, then one smaller blue pentagon",big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two smaller green pentagons, then one bigger black square",pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two bigger black triangles, then one smaller blue star",black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two smaller green circles, then one bigger blue pentagon",circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two smaller black circles, then one bigger green triangle",black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two bigger blue triangles, then one smaller black circle",triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),6124ea99728014c37c9635c7,"from left to right: two smaller blue squares, then one bigger green triangle",blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two large pink pentagons and a small blue triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two large black pentagons and a small pink square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two small green squares and a pink star,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two large pink circles and a small black star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two small pink triangles and a black square,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two small green triangles and a pink star,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two large pink circles and a small blue triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two large blue stars and a small black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two blue squares and a black triangle,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two large green squares and a single black star,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two small black squares and a green pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two small black pentagons and a large pink circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two small black circles and a large green square,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two black stars and a blue circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two large pink stars and a small green triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),6144711edbbb2ce35dcf6b11,"two small, green stars and a pink square",small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two large green stars and small pink circle,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two large triangles and a small pentagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two small green pentagons and a large black square,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two large black triangles and a small blue star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two green circles and a blue pentagon,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two small black circles and a green triangle,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two large blue triangles and a small black circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),6144711edbbb2ce35dcf6b11,two small blue squares and a large green triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,two pink pentagons and a blue triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,two big black pentagons and a small pink square.,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,"two small green squares, and a big pink star. ",square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,"two big pink circles, and a small black star. ",big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,"two small pink triangles, and a big black square. ",triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,two small green triangles and a large pink star,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,"two big pink circles, and a small blue triangle. ",circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,"two big blue stars, and a small black pentagon. ","big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,two blue squares and a black star,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,two squares and a star,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,"two small black squares, and a big green pentagon. ",square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,"two small pentagons, and a big pink circle. ","small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,"two small black circles, and a big green square.",circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,"two small black stars, and a big blue circle. ",black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,two pink stars and a green triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,"two small green stars, and a big pink square. ",small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,"two big green stars, and a small pink circle. ",star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,"two big green triangles, and a small blue pentagon.",big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,"two small green pentagons, and a large black square",pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,"two big black triangles, with a small blue star.",black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,"two small green circles, and a big blue pentagon. ",circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,"two small black circles, and a big green triangle. ",black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,two blue triangles and a black circle.,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (clinically diagnosed),63d3fe9a7e5feaafb1a94a37,"two small blue rectangles, and a big green triangle. ",blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two pink pentagons and a blue triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two large black pentagons and a pink square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two green squares and a pink star,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two large pink circles and a small black star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two pink triangles and a black square,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two green triangles and a pink star,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two pink circles and a small blue triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two blue stars and a black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two blue squares and a black triangle,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two green squares and a black star,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two black squares and a green pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two small black pentagons and a pink circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two small black circles and a green square,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two small black stars and a blue circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two pink stars and a green triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two small green stars and a pink square,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two green stars and a pink circle,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two large green triangles and a blue pentagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,the black square and two green pentagons,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two black triangles and a blue star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two small green circles and a blue pentagon,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two black circles and a green triangle,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two blue triangles and a black circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),659c01a31e2654a3ef5f7eb6,two blue squares and a green triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (clinically diagnosed),663a28078139647b4663d09f,two big pink pentagons and one small blue triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (clinically diagnosed),663a28078139647b4663d09f,two large black pentagons and one small pink square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (clinically diagnosed),663a28078139647b4663d09f,two small green squares and one big pink star,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (clinically diagnosed),663a28078139647b4663d09f,two large pink circles and one small black triangle,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (clinically diagnosed),663a28078139647b4663d09f,two small pink triangles and one big black square,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (clinically diagnosed),663a28078139647b4663d09f,two small green triangles and one big pink star,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (clinically diagnosed),663a28078139647b4663d09f,two big pink circles and one small blue triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (clinically diagnosed),663a28078139647b4663d09f,two big blue stars and one small black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (clinically diagnosed),663a28078139647b4663d09f,two large blue squares and one small black star,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (clinically diagnosed),663a28078139647b4663d09f,2 green squares and a black star,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (clinically diagnosed),663a28078139647b4663d09f,two small black squares and one large green pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (clinically diagnosed),663a28078139647b4663d09f,two small black pentagons and one large pink circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (clinically diagnosed),663a28078139647b4663d09f,two small black circles and one big green square,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (clinically diagnosed),663a28078139647b4663d09f,two small black stars and one large blue circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (clinically diagnosed),663a28078139647b4663d09f,two big pink stars and one small green triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (clinically diagnosed),663a28078139647b4663d09f,two small green stars and one large pink square,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (clinically diagnosed),663a28078139647b4663d09f,two big green stars and one little pink circle,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (clinically diagnosed),663a28078139647b4663d09f,two large green triangles and one small blue pentagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (clinically diagnosed),663a28078139647b4663d09f,two small green pentagons and one large black square,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (clinically diagnosed),663a28078139647b4663d09f,two black triangles and one blue star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (clinically diagnosed),663a28078139647b4663d09f,two small green circles and one large blue pentagon,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (clinically diagnosed),663a28078139647b4663d09f,two small black circles and one big green triangle,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (clinically diagnosed),663a28078139647b4663d09f,two big blue triangles and one small black circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (clinically diagnosed),663a28078139647b4663d09f,two small blue squares and one big  green triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),6658c03719546bf4a7e548d8,"pentagons, triangle",pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),6658c03719546bf4a7e548d8,"big black pentagons, small pink square",big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),6658c03719546bf4a7e548d8,"small green squares, big pink star",square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),6658c03719546bf4a7e548d8,"big pink circle x2, small black star",big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),6658c03719546bf4a7e548d8,"triangle x2, square",triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),6658c03719546bf4a7e548d8,"green triangles, star","small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),6658c03719546bf4a7e548d8,"big pink circles, small blue triangle",circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),6658c03719546bf4a7e548d8,Big blue star big blue star black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),6658c03719546bf4a7e548d8,"square x2, star",square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),6658c03719546bf4a7e548d8,"squares, star","big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),6658c03719546bf4a7e548d8,"small black square x2, big green pentagon",square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),6658c03719546bf4a7e548d8,"small black pentagons , big pink circle","small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),6658c03719546bf4a7e548d8,"circle x2, square",circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),6658c03719546bf4a7e548d8,black stars circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),6658c03719546bf4a7e548d8,"big pink stars, small green triangle",star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),6658c03719546bf4a7e548d8,"small green star x2, big pink square",small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),6658c03719546bf4a7e548d8,star star circle,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),6658c03719546bf4a7e548d8,"big green triangles, blue pentagon",big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),6658c03719546bf4a7e548d8,"green pentagon x2 ,big black square",pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),6658c03719546bf4a7e548d8,"big black triangles, small blue star",black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),6658c03719546bf4a7e548d8,"circle x2, pentagon",circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),6658c03719546bf4a7e548d8,"black circles, green triangle",black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),6658c03719546bf4a7e548d8,"big blue triangle x2, small black circle",triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),6658c03719546bf4a7e548d8,"small blue squares, big green triangle",blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),665d9797303623aeb81d13d2,2 pink pentagons,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),665d9797303623aeb81d13d2,2 black pentagons and a pink square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),665d9797303623aeb81d13d2,2 green squares and a pink star,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),665d9797303623aeb81d13d2,2 large pink circles and a black star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),665d9797303623aeb81d13d2,2 small pink triangles and a large black square,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),665d9797303623aeb81d13d2,2 green triangles,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),665d9797303623aeb81d13d2,2 pink circles and a blue triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),665d9797303623aeb81d13d2,2 large blue stars and a small black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),665d9797303623aeb81d13d2,2 large blue squares,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),665d9797303623aeb81d13d2,2 green squares and a black star,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),665d9797303623aeb81d13d2,2 small black squares and a large green pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),665d9797303623aeb81d13d2,2 small black pentagons and a large pink circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),665d9797303623aeb81d13d2,2 small black circles,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),665d9797303623aeb81d13d2,2 black stars,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),665d9797303623aeb81d13d2,2 large pink stars and a small green triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),665d9797303623aeb81d13d2,2 small green stars and a large pink square,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),665d9797303623aeb81d13d2,2 green stars,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),665d9797303623aeb81d13d2,2 large green triangles and a blue pentagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),665d9797303623aeb81d13d2,2 green pentagons and a black square,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),665d9797303623aeb81d13d2,2 black triangles and a blue star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),665d9797303623aeb81d13d2,2 small green circles,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),665d9797303623aeb81d13d2,2 black circles and a green triangle,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),665d9797303623aeb81d13d2,2 large blue triangles and a small black circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),665d9797303623aeb81d13d2,2 blue squares and a green triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (clinically diagnosed),66791803d705a68960cb4976,two pink pentagons and a blue triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (clinically diagnosed),66791803d705a68960cb4976,two large pentagons,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (clinically diagnosed),66791803d705a68960cb4976,small squares,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (clinically diagnosed),66791803d705a68960cb4976,large circles,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (clinically diagnosed),66791803d705a68960cb4976,triangles,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (clinically diagnosed),66791803d705a68960cb4976,small triangles,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
